destination,place_type_searched,place_id,place_name,formatted_address,latitude,longitude,rating,user_rating_count,price_level,google_maps_url,types
"Bali, Indonesia",restaurant,ChIJ5cUeOiwh0i0RGicL7m7nN94,Babi Guling Depot Betty '2',"J5FV+PFQ, Jl. Mekarsari - Baturiti Bedugul, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3756713,115.19372449999999,4.4,370.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16012521463765215002&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"indonesian_restaurant, restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJGQYpcUwn0i0RwE4_9ljpGbM,Famo Cafe Kayu Putih,"Jalan Subak, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",-8.4069852,115.18686799999999,4.7,423.0,,https://maps.google.com/?cid=12905602775504604864&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, coffee_shop, cafe, food_store, store, food, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJGZHU82Mj0i0RIQOhkZwNauk,Babi Guling Golden Baturiti,"Jl. Raya Denpasar-Singaraja, Perean Tengah, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.41489,115.19802829999999,4.4,250.0,,https://maps.google.com/?cid=16819270724477846305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"indonesian_restaurant, restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJGyMEhdUg0i0RhIEy1ufBaa0,Babi Genyol Men Darta,"Jl. Mekarsari - Baturiti Bedugul No.5, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.368528699999999,115.19241649999998,4.5,650.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12495731842591392132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"indonesian_restaurant, restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",restaurant,ChIJ9b_x744j0i0REnYE2SnAfRQ,Warung Billy's D'Desa,"Jl. Raya Denpasar No.102, Perean Tengah, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4361066,115.1970168,4.5,759.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1476547538814531090&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, indonesian_restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJI8li8Hwh0i0RFAm2Qm0WUaI,Wr. Bubble,"Jl. Mekarsari - Baturiti Bedugul, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3906704,115.19528369999999,4.4,497.0,,https://maps.google.com/?cid=11696154365784361236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, bar_and_grill, bar, food, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJ0Zs7luMl0i0RwcXjQTmFxsc,WR.PONDOK MESARI,"H5J5+99X, Jl. Penebel - Biaung, Biaung, Kec. Penebel, Kabupaten Tabanan, Bali 82181, Indonesia",-8.419016300000001,115.1584724,5.0,5.0,,https://maps.google.com/?cid=14395339739901445569&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJBfWKRdwh0i0RW4u9pRTkGig,Choko loco Bali,"J59V+WXG, Mekarsari, Baturiti, Tabanan Regency, Bali 82191, Indonesia",-8.380192899999999,115.19495149999999,5.0,1.0,,https://maps.google.com/?cid=2889872888242735963&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJtT6jGAAj0i0Rrg3eSvfDnCE,Warung mek Atik,"H54V+H9W, Jl. Raya Denpasar, Perean Tengah, Kec. Baturiti, Kabupaten Tabanan, Bali 80351, Indonesia",-8.443511299999999,115.19346800000001,,,,https://maps.google.com/?cid=2422026166498889134&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJV6BWne4j0i0RL9X5HFkaoR8,Baha,"H5RQ+5HV, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4095178,115.18891599999999,,,,https://maps.google.com/?cid=2279131856466728239&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJV09fzVch0i0Rsk1UJ_-IICo,Flavur Balinese Cocktail,"Jl. Mekarsari - Baturiti Bedugul No.37, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3686448,115.1917102,,,,https://maps.google.com/?cid=3035576778305588658&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJOfg1Ywcj0i0Ry81QRcP1Vy0,Warung pojok ( WP ),"H5GV+6QH Br puseh, Perean, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4244443,115.1944912,,,,https://maps.google.com/?cid=3267350273710935499&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJnX5b6fwn0i0R5szZ1FgJGjg,Warung Tuak Ds (Dangin Setra),"J5HH+Q4H, Jl. Apuan, Apuan, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.370567,115.17785409999999,5.0,2.0,,https://maps.google.com/?cid=4042553892651257062&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJ-x-oIwAj0i0RqGc3oMqC2ds,Delod kepuh,"H5RQ+5HV, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4095178,115.18891599999999,,,,https://maps.google.com/?cid=15841836971035420584&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, point_of_interest, establishment"
"Bali, Indonesia",bar,ChIJ9RlWTAAj0i0RUCKN7EEBs1k,Home COBLONG,"H646+8X8, Perean Kangin, Baturiti, Tabanan Regency, Bali 80353, Indonesia",-8.444208500000002,115.2124623,,,,https://maps.google.com/?cid=6463511272859968080&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar, restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJ7_auFC4l0i0R9d3_RHb2dws,Petiga tanggun kaja,"H5HH+77X, be Jl. Raya Marga-Apuan, Petiga, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",-8.4217707,115.17823030000001,5.0,1.0,,https://maps.google.com/?cid=826400044469968373&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJT_iYmfoj0i0R7B9HB6ybyFE,UD. PUTRA MANDIRI,"H5HX+RX5, Jl. Perean Tengah, Perean Tengah, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.420488299999999,115.19999170000001,1.0,1.0,,https://maps.google.com/?cid=5893131275573075948&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJ2U_lTQAn0i0RPTMba0aY1jA,makan,"H5WP+6QP, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4044121,115.1870097,,,,https://maps.google.com/?cid=3519167587048698685&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJ9cotkIol0i0RMqPmBSe5Xes,Cafe cedut,"Br. Payangan Alas Teruna, Payangan, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",-8.4453604,115.16814590000001,,,,https://maps.google.com/?cid=16959915349001020210&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJq3dBYQAj0i0RywEGzB3YSpU,Bar,"H5RQ+5HV, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4095178,115.18891599999999,,,,https://maps.google.com/?cid=10757648282416447947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, karaoke, bar, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJoTYvU-Qn0i0RidVqlahzeJ0,Wediing Yudhi,"J567+7Q3, Senganan, Penebel, Tabanan Regency, Bali 82191, Indonesia",-8.3893643,115.1644216,,,,https://maps.google.com/?cid=11346946429058471305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJw4o40Rkj0i0Rj8WX3Rk22p0,WARUNG TUAK TOPLO,"Jl. Gatotkaca No.28, Kuwum, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",-8.4509967,115.19350589999998,5.0,1.0,,https://maps.google.com/?cid=11374463293597402511&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Bali, Indonesia",night_club,ChIJk0Uq_Wsh0i0RD-oAG0WYvjg,WJB,"J6F6+562, Jl. Lipah, Petang, Kec. Petang, Kabupaten Badung, Bali 80353, Indonesia",-8.3771224,115.210507,5.0,3.0,,https://maps.google.com/?cid=4088872934272199183&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"night_club, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJm8LhCgQk0i0RGFSM69XB2VE,Alam Desa Homestay,"H5MJ+WJ8, Jl. Raya Marga-Apuan, Marga, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4152086,115.18158779999999,4.9,66.0,,https://maps.google.com/?cid=5897958311542412312&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"guest_house, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJ8TV2TcUj0i0RBgPuav4SX5g,Padangaling village villa,"Jl. Padangaling, Cau Belayu, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",-8.4507566,115.20434900000001,5.0,40.0,,https://maps.google.com/?cid=10979515300477534982&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"private_guest_room, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJyw4ht9An0i0RlPQ4R7sCXZQ,WET New Hotspring water Bali,"J5H8+6C7, Jl. Raya Apuan Senganan - Baturiti, Senganan, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.37197,115.16605399999997,4.1,97.0,,https://maps.google.com/?cid=10690704093824480404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJ50XAtw8h0i0R527BBVOtrrQ,Perkemahan Kampoeng Peneng,"Banjar Dinas Peneng, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3822478,115.19197960000001,4.2,144.0,,https://maps.google.com/?cid=13019534144865136359&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"campground, private_guest_room, lodging, school, educational_institution, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJhy1fZs4m0i0RBqXmO7w6k9Q,Pinge Traditional Village And Homestay,"Jl. Banjar Pinge, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3874687,115.1797204,4.6,26.0,,https://maps.google.com/?cid=15317651337750422790&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJ0Rz6xbch0i0RirNsdsS6mso,Warung Puri Bambu,"J647+FRC Lapangan umum, Petang, Kec. Petang, Kabupaten Badung, Bali 80353, Indonesia",-8.3942014,115.2133664,4.7,49.0,,https://maps.google.com/?cid=14599186495038075786&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"family_restaurant, campground, lodging, restaurant, food, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJ-3KzBgAn0i0RnQBh5WjBXYo,Kubu Damai,"Jl. Raya keridan, Senganan, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.377798,115.16823939999999,5.0,22.0,,https://maps.google.com/?cid=9970337806337245341&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"guest_house, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJT_uQCAAj0i0RWxxFWbi0EJ4,I Gede Agus Iwan Saputra Kori,"H5RQ+5HV, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4095178,115.18891599999999,4.6,72.0,,https://maps.google.com/?cid=11389802161484667995&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"private_guest_room, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJG0-NE1cn0i0RPaoMb5b3K3k,Babahan Farmstay,"Jl.subak blangkunang, Babahan, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia",-8.3947912,115.15608569999999,4.8,20.0,,https://maps.google.com/?cid=8731344528068094525&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"farmstay, lodging, point_of_interest, establishment"
"Bali, Indonesia",lodging,ChIJe_6H9bIm0i0RL-r2VL3S37Y,Pondok Bali Raden Kawan Home Stay,"J52P+P9F, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.3981851,115.18593659999998,5.0,39.0,,https://maps.google.com/?cid=13177482745325480495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"hotel, lodging, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJXfZP2tYg0i0RUaM-yoiFiXs,Leke Leke Waterfall,"Kerobokan, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.366982499999999,115.1982865,4.5,3578.0,,https://maps.google.com/?cid=8901792961029645137&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJqY3rbqsm0i0RaRCP8rUVSqw,Bayan Ancient Tree,"H5VP+9QF, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4065528,115.18692,4.8,1240.0,,https://maps.google.com/?cid=12414759194002919529&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJhwAqoysh0i0R70f2yLfD06s,Secret Garden Village,"Jl. Raya Denpasar Bedugul No.Km. 36, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.3726635,115.1932669,4.6,5569.0,,https://maps.google.com/?cid=12381454994689640431&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, cosmetics_store, wedding_venue, cafe, event_venue, store, restaurant, food, point_of_interest, service, establishment"
"Bali, Indonesia",tourist_attraction,ChIJs4ZRZTAh0i0R4UCiWqhx6xk,Cocoa Land Bali,"Jl Raya Denpasar Bedugul, Mekarsari, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.37801,115.19461139999999,4.6,786.0,,https://maps.google.com/?cid=1867711438364229857&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, shopping_mall, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJ0wc2QtEn0i0RIj-sp3iCImM,Wisata Kayu Putih,"H5VP+CR8, Tua, Marga, Tabanan Regency, Bali 82191, Indonesia",-8.4064692,115.18708880000001,4.8,432.0,,https://maps.google.com/?cid=7143415413683797794&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJpbnawQ8k0i0RJTv8TvDDYk0,Cau Chocolates,"Jl. Raya Marga-Apuan, Cau, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4199129,115.1785835,4.6,734.0,,https://maps.google.com/?cid=5576234725522815781&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"chocolate_factory, tourist_attraction, dessert_shop, confectionery, food_store, store, food, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJS5gb5Gol0i0RfmmO2m_ewFw,Desa Coklat Bali,"Jl. Raya Marga-Apuan, Tua, Kec. Marga, Kabupaten Tabanan, Bali 82191, Indonesia",-8.4191509,115.17939709999999,4.6,339.0,,https://maps.google.com/?cid=6683586419007318398&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJiQ4XSPcn0i0RUWXQ8hWDMJY,Eka Tirta Natural Hot Spring,"J5H8+6CJ, Jl. Raya Apuan Senganan - Baturiti, Apuan, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",-8.371906,115.1660008,3.7,101.0,,https://maps.google.com/?cid=10822294034862597457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJU-tl2bcm0i0RwNe4LQjhgzQ,DESA WISATA PINGE,"J55H+VJF, Pinge Baru, Kec. Marga, Kabupaten Tabanan, Bali 82181, Indonesia",-8.390309199999999,115.17903290000001,4.6,276.0,,https://maps.google.com/?cid=3784115537164425152&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Bali, Indonesia",tourist_attraction,ChIJOYIshk4h0i0Rcdl9Bh4Ct7E,Twin waterfall Lipah Petang,"J6C5+CX4, Jl. Lipah, Petang, Kec. Petang, Kabupaten Badung, Bali 80353, Indonesia",-8.378979,115.209964,4.3,64.0,,https://maps.google.com/?cid=12805706393432480113&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"tourist_attraction, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJtbjUAkI5UDARDXauufZEgW8,MAYA BEACH CLUB PHUKET,"323 27, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.9957921,98.2920092,4.8,5197.0,,https://maps.google.com/?cid=8034779036673537549&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJgya1V3A5UDAR1QkyTS9XA0w,Nomad Beach Club Phuket,"323/13 moo 2 bang tao tombon changthalang, ตำบลเชิงทะเล phuket, ภูเก็ต 83110, Thailand",7.9952579,98.2915695,4.9,7067.0,,https://maps.google.com/?cid=5477317432482859477&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJH6s1-5A5UDARH6VeybNnz84,Catch Beach Club,"202/88, ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต 83110, Thailand",7.988975,98.28921989999999,4.2,2121.0,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=14902243713867490591&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJBwmlk843UDARcfs1TmxOtRA,HOMA Cherngtalay,"Cherngtalay, 91 Soi Cherngtalay 4, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.9940321999999995,98.3081115,4.8,409.0,,https://maps.google.com/?cid=1203954702467070833&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"coworking_space, swimming_pool, dog_cafe, yoga_studio, fitness_center, condominium_complex, cafe, hotel, sports_complex, gym, lodging, sports_school, sports_activity_location, health, restaurant, food, point_of_interest, service, establishment"
"Phuket, Thailand",restaurant,ChIJi1LNscE5UDARpOTInZgiLPM,Arinara Beach Resort Phuket,"72/9 Moo 3, Bangtao Beach Cherngtalay X7PQ+CCV, Soi Bang Tao 12, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.986513599999999,98.29035750000001,4.3,2451.0,,https://maps.google.com/?cid=17522418289069319332&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"resort_hotel, hotel, lodging, bar, restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJ5y6Acw9JUDARbr_AROdtXbA,Smigo's Bar & Restaurant,"37 Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",8.0077499,98.2926808,4.7,1852.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12708434563567763310&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar_and_grill, bar, restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJjfasWzI3UDARDV3o7qB-r78,Blue Tree Phuket,"4, 2 Thanon Si Sunthon, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.9867713,98.3186317,4.5,129.0,,https://maps.google.com/?cid=13812397811836673293&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"shopping_mall, fitness_center, wellness_center, cafe, spa, sports_complex, gym, real_estate_agency, sports_school, sports_activity_location, event_venue, health, restaurant, food, point_of_interest, service, establishment"
"Phuket, Thailand",restaurant,ChIJpc85E1o3UDAR1cYJAik1oGQ,Phuket Elephant Nature Reserve,"100, 12 Thanon Si Sunthon, Tambon Si Sunthon, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.9768133,98.32675350000001,4.9,1966.0,,https://maps.google.com/?cid=7250853850310624981&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"wildlife_park, nature_preserve, tourist_attraction, non_profit_organization, zoo, park, association_or_organization, restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJscqbJEM5UDARRJTXtf_-WIQ,"BARTELS Bang Tao - Sourdough Sandwiches, Coffee & Juicery","56 หมู่ที่ 1 Lagoon Rd, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.995118400000001,98.3054848,4.6,1663.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9536652585177945156&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"cafe, coworking_space, sandwich_shop, coffee_shop, bakery, juice_shop, food_store, store, restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",restaurant,ChIJEyueddk5UDAREAWQGEJzvR4,Little Paris French Bistronomy Restaurant Phuket,"49, 47 ถนน บ้านดอน, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.993299,98.30430129999999,4.8,6781.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2215053319453279504&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"french_restaurant, restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",bar,ChIJi1LNscE5UDARpOTInZgiLPM,Arinara Beach Resort Phuket,"72/9 Moo 3, Bangtao Beach Cherngtalay X7PQ+CCV, Soi Bang Tao 12, Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.986513599999999,98.29035750000001,4.3,2451.0,,https://maps.google.com/?cid=17522418289069319332&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"resort_hotel, bar, hotel, lodging, restaurant, food, point_of_interest, establishment"
"Phuket, Thailand",bar,ChIJ5y6Acw9JUDARbr_AROdtXbA,Smigo's Bar & Restaurant,"37 Tambon Choeng Thale, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",8.0077499,98.2926808,4.7,1852.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12708434563567763310&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"bar_and_grill, bar, restaurant, food, point_of_interest, establishment"
